"B25077_001E","B25077_001M","GEO_ID","NAME"
"Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","id","Geographic Area Name"
"120000","10372","0500000US47085","Humphreys County, Tennessee"
"115800","20216","0500000US47087","Jackson County, Tennessee"
"154800","5196","0500000US47089","Jefferson County, Tennessee"
"133700","12605","0500000US47091","Johnson County, Tennessee"
"194200","2630","0500000US47093","Knox County, Tennessee"
"91800","12784","0500000US47095","Lake County, Tennessee"
"90700","6029","0500000US47097","Lauderdale County, Tennessee"
"118500","5470","0500000US47099","Lawrence County, Tennessee"
"98600","17624","0500000US47101","Lewis County, Tennessee"
"149400","8407","0500000US47103","Lincoln County, Tennessee"
"227100","10478","0500000US47105","Loudon County, Tennessee"
"140000","7597","0500000US47107","McMinn County, Tennessee"
"101100","8130","0500000US47109","McNairy County, Tennessee"
"124800","11232","0500000US47111","Macon County, Tennessee"
"139500","4833","0500000US47113","Madison County, Tennessee"
"122700","6475","0500000US47115","Marion County, Tennessee"
"159900","11311","0500000US47117","Marshall County, Tennessee"
"204500","7630","0500000US47119","Maury County, Tennessee"
"148700","14491","0500000US47121","Meigs County, Tennessee"
"146100","7259","0500000US47123","Monroe County, Tennessee"
"175000","4029","0500000US47125","Montgomery County, Tennessee"
"200500","24520","0500000US47127","Moore County, Tennessee"
"98000","10754","0500000US47129","Morgan County, Tennessee"
"96600","7213","0500000US47131","Obion County, Tennessee"
"126300","9735","0500000US47133","Overton County, Tennessee"
"94100","15541","0500000US47135","Perry County, Tennessee"
"135600","27370","0500000US47137","Pickett County, Tennessee"
"112700","6694","0500000US47139","Polk County, Tennessee"
"164000","4154","0500000US47141","Putnam County, Tennessee"
"131100","16563","0500000US47143","Rhea County, Tennessee"
"157900","7732","0500000US47145","Roane County, Tennessee"
"215900","6676","0500000US47147","Robertson County, Tennessee"
"234700","3429","0500000US47149","Rutherford County, Tennessee"
"97300","6866","0500000US47151","Scott County, Tennessee"
"150700","13521","0500000US47153","Sequatchie County, Tennessee"
"189200","6883","0500000US47155","Sevier County, Tennessee"
"158700","2510","0500000US47157","Shelby County, Tennessee"
"162500","6832","0500000US47159","Smith County, Tennessee"
"124600","20600","0500000US47161","Stewart County, Tennessee"
"145300","3707","0500000US47163","Sullivan County, Tennessee"
"256000","5819","0500000US47165","Sumner County, Tennessee"
"161300","4578","0500000US47167","Tipton County, Tennessee"
"164300","11137","0500000US47169","Trousdale County, Tennessee"
"136500","8644","0500000US47171","Unicoi County, Tennessee"
"131800","8291","0500000US47173","Union County, Tennessee"
"98100","14606","0500000US47175","Van Buren County, Tennessee"
"117000","5621","0500000US47177","Warren County, Tennessee"
"167400","3943","0500000US47179","Washington County, Tennessee"
"109100","9405","0500000US47181","Wayne County, Tennessee"
"97900","5694","0500000US47183","Weakley County, Tennessee"
"124800","8252","0500000US47185","White County, Tennessee"
"471300","7178","0500000US47187","Williamson County, Tennessee"
"283200","6156","0500000US47189","Wilson County, Tennessee"
"110000","10355","0500000US48001","Anderson County, Texas"
"153200","13350","0500000US48003","Andrews County, Texas"
"110500","9112","0500000US48005","Angelina County, Texas"
"183200","14357","0500000US48007","Aransas County, Texas"
"152000","11670","0500000US48009","Archer County, Texas"
"156100","12929","0500000US48011","Armstrong County, Texas"
"106000","10209","0500000US48013","Atascosa County, Texas"
"197200","11965","0500000US48015","Austin County, Texas"
"75200","24885","0500000US48017","Bailey County, Texas"
"202000","25376","0500000US48019","Bandera County, Texas"
"199300","11763","0500000US48021","Bastrop County, Texas"
"69100","16981","0500000US48023","Baylor County, Texas"
"88700","8821","0500000US48025","Bee County, Texas"
"153500","3069","0500000US48027","Bell County, Texas"
"171200","1483","0500000US48029","Bexar County, Texas"
"261300","30255","0500000US48031","Blanco County, Texas"
"156300","63283","0500000US48033","Borden County, Texas"
"135500","15087","0500000US48035","Bosque County, Texas"
"123200","6537","0500000US48037","Bowie County, Texas"
"213100","4575","0500000US48039","Brazoria County, Texas"
"217700","4853","0500000US48041","Brazos County, Texas"
"171700","13599","0500000US48043","Brewster County, Texas"
"72500","9960","0500000US48045","Briscoe County, Texas"
"64200","12214","0500000US48047","Brooks County, Texas"
"109500","8087","0500000US48049","Brown County, Texas"
"126500","21374","0500000US48051","Burleson County, Texas"
"203300","14532","0500000US48053","Burnet County, Texas"
"147200","13915","0500000US48055","Caldwell County, Texas"
"117400","9233","0500000US48057","Calhoun County, Texas"
"100000","7758","0500000US48059","Callahan County, Texas"
"89700","2227","0500000US48061","Cameron County, Texas"
"109400","11450","0500000US48063","Camp County, Texas"
"108700","10214","0500000US48065","Carson County, Texas"
"91100","5775","0500000US48067","Cass County, Texas"
"83300","3863","0500000US48069","Castro County, Texas"
"224400","13656","0500000US48071","Chambers County, Texas"
"111600","11995","0500000US48073","Cherokee County, Texas"
"86800","19367","0500000US48075","Childress County, Texas"
"110000","9968","0500000US48077","Clay County, Texas"
"38000","11687","0500000US48079","Cochran County, Texas"
"74100","14915","0500000US48081","Coke County, Texas"
"83100","12028","0500000US48083","Coleman County, Texas"
"337200","2509","0500000US48085","Collin County, Texas"
"57500","8548","0500000US48087","Collingsworth County, Texas"
"131400","20950","0500000US48089","Colorado County, Texas"
"293600","7961","0500000US48091","Comal County, Texas"
"110900","10040","0500000US48093","Comanche County, Texas"
"107700","20864","0500000US48095","Concho County, Texas"
"166700","14876","0500000US48097","Cooke County, Texas"
"120700","4799","0500000US48099","Coryell County, Texas"
"44000","9540","0500000US48101","Cottle County, Texas"
"89000","26236","0500000US48103","Crane County, Texas"
"102200","28992","0500000US48105","Crockett County, Texas"
"61300","4763","0500000US48107","Crosby County, Texas"
"63700","9283","0500000US48109","Culberson County, Texas"
"95000","10368","0500000US48111","Dallam County, Texas"
"193900","1816","0500000US48113","Dallas County, Texas"
"80100","8276","0500000US48115","Dawson County, Texas"
"91800","6262","0500000US48117","Deaf Smith County, Texas"
"107600","16870","0500000US48119","Delta County, Texas"
"297100","2561","0500000US48121","Denton County, Texas"
"121900","22703","0500000US48123","DeWitt County, Texas"
"53100","7119","0500000US48125","Dickens County, Texas"
"61300","13623","0500000US48127","Dimmit County, Texas"
"70200","14664","0500000US48129","Donley County, Texas"
"61800","9384","0500000US48131","Duval County, Texas"
"82600","11512","0500000US48133","Eastland County, Texas"
"147900","6642","0500000US48135","Ector County, Texas"
"71800","11222","0500000US48137","Edwards County, Texas"
"214500","6495","0500000US48139","Ellis County, Texas"
"126500","2045","0500000US48141","El Paso County, Texas"
"166300","16727","0500000US48143","Erath County, Texas"
"76900","10591","0500000US48145","Falls County, Texas"
"139200","10116","0500000US48147","Fannin County, Texas"
"193200","18338","0500000US48149","Fayette County, Texas"
"63900","6226","0500000US48151","Fisher County, Texas"
"70300","9386","0500000US48153","Floyd County, Texas"
"48500","6741","0500000US48155","Foard County, Texas"
"277600","3259","0500000US48157","Fort Bend County, Texas"
"144300","13759","0500000US48159","Franklin County, Texas"
"116800","11962","0500000US48161","Freestone County, Texas"
"86000","9106","0500000US48163","Frio County, Texas"
"141200","29380","0500000US48165","Gaines County, Texas"
"212600","4104","0500000US48167","Galveston County, Texas"
"78200","9270","0500000US48169","Garza County, Texas"
"311300","22236","0500000US48171","Gillespie County, Texas"
"303300","83632","0500000US48173","Glasscock County, Texas"
"129000","28999","0500000US48175","Goliad County, Texas"
"113700","10325","0500000US48177","Gonzales County, Texas"
"79800","4785","0500000US48179","Gray County, Texas"
"152400","5506","0500000US48181","Grayson County, Texas"
"144300","5830","0500000US48183","Gregg County, Texas"
"163200","13170","0500000US48185","Grimes County, Texas"
"207700","3901","0500000US48187","Guadalupe County, Texas"
"84500","3535","0500000US48189","Hale County, Texas"
"59900","8055","0500000US48191","Hall County, Texas"
"123600","12306","0500000US48193","Hamilton County, Texas"
"111300","17386","0500000US48195","Hansford County, Texas"
"53100","7964","0500000US48197","Hardeman County, Texas"
"135600","14784","0500000US48199","Hardin County, Texas"
"189400","1240","0500000US48201","Harris County, Texas"
"137200","11580","0500000US48203","Harrison County, Texas"
"179200","17724","0500000US48205","Hartley County, Texas"
"60500","6615","0500000US48207","Haskell County, Texas"
"258000","5283","0500000US48209","Hays County, Texas"
"180300","35325","0500000US48211","Hemphill County, Texas"
"120700","6558","0500000US48213","Henderson County, Texas"
"90000","1604","0500000US48215","Hidalgo County, Texas"
"112200","7128","0500000US48217","Hill County, Texas"
"92900","4429","0500000US48219","Hockley County, Texas"
"208700","6416","0500000US48221","Hood County, Texas"
"119600","6353","0500000US48223","Hopkins County, Texas"
"107500","9889","0500000US48225","Houston County, Texas"
"103500","11426","0500000US48227","Howard County, Texas"
"54500","7289","0500000US48229","Hudspeth County, Texas"
"135800","6830","0500000US48231","Hunt County, Texas"
"81600","4430","0500000US48233","Hutchinson County, Texas"
"122000","25005","0500000US48235","Irion County, Texas"
"95200","9647","0500000US48237","Jack County, Texas"
"110100","10511","0500000US48239","Jackson County, Texas"
"105200","9561","0500000US48241","Jasper County, Texas"
"134800","98988","0500000US48243","Jeff Davis County, Texas"
"120300","3583","0500000US48245","Jefferson County, Texas"
"77000","22517","0500000US48247","Jim Hogg County, Texas"
"76900","4817","0500000US48249","Jim Wells County, Texas"
"168500","3765","0500000US48251","Johnson County, Texas"
"80800","9711","0500000US48253","Jones County, Texas"
"109500","11580","0500000US48255","Karnes County, Texas"
"195400","5735","0500000US48257","Kaufman County, Texas"
"378500","18527","0500000US48259","Kendall County, Texas"
"-","**","0500000US48261","Kenedy County, Texas"
"64700","42822","0500000US48263","Kent County, Texas"
"193900","11330","0500000US48265","Kerr County, Texas"
"151700","57875","0500000US48267","Kimble County, Texas"
"22800","1204","0500000US48269","King County, Texas"
"82000","30859","0500000US48271","Kinney County, Texas"
"98500","11505","0500000US48273","Kleberg County, Texas"
"43300","4496","0500000US48275","Knox County, Texas"
"108500","8634","0500000US48277","Lamar County, Texas"
"67900","4655","0500000US48279","Lamb County, Texas"
"166500","7395","0500000US48281","Lampasas County, Texas"
"84000","10010","0500000US48283","La Salle County, Texas"
"171000","9916","0500000US48285","Lavaca County, Texas"
"162800","14613","0500000US48287","Lee County, Texas"
"120300","14611","0500000US48289","Leon County, Texas"
"115300","6370","0500000US48291","Liberty County, Texas"
"115400","11478","0500000US48293","Limestone County, Texas"
"106700","9983","0500000US48295","Lipscomb County, Texas"
"106200","11132","0500000US48297","Live Oak County, Texas"
"235700","20854","0500000US48299","Llano County, Texas"
"-","**","0500000US48301","Loving County, Texas"
"149200","2911","0500000US48303","Lubbock County, Texas"
"89900","6156","0500000US48305","Lynn County, Texas"
"96300","8763","0500000US48307","McCulloch County, Texas"
"152700","4009","0500000US48309","McLennan County, Texas"
"111300","30911","0500000US48311","McMullen County, Texas"
"113200","15923","0500000US48313","Madison County, Texas"
"98200","10338","0500000US48315","Marion County, Texas"
"145700","41355","0500000US48317","Martin County, Texas"
"219900","22083","0500000US48319","Mason County, Texas"
"128100","9437","0500000US48321","Matagorda County, Texas"
"100900","9488","0500000US48323","Maverick County, Texas"
"151600","11768","0500000US48325","Medina County, Texas"
"87300","43069","0500000US48327","Menard County, Texas"
"233200","6857","0500000US48329","Midland County, Texas"
"111900","11900","0500000US48331","Milam County, Texas"
"141700","17156","0500000US48333","Mills County, Texas"
"67900","8064","0500000US48335","Mitchell County, Texas"
"120100","12077","0500000US48337","Montague County, Texas"
"248100","5194","0500000US48339","Montgomery County, Texas"
"113100","9358","0500000US48341","Moore County, Texas"
"92100","10610","0500000US48343","Morris County, Texas"
"60000","13919","0500000US48345","Motley County, Texas"
"137300","9451","0500000US48347","Nacogdoches County, Texas"
"109700","7325","0500000US48349","Navarro County, Texas"
"80700","9856","0500000US48351","Newton County, Texas"
"80300","6638","0500000US48353","Nolan County, Texas"
"148100","3480","0500000US48355","Nueces County, Texas"
"104300","12856","0500000US48357","Ochiltree County, Texas"
"103800","18752","0500000US48359","Oldham County, Texas"
"116100","4990","0500000US48361","Orange County, Texas"
"115700","5703","0500000US48363","Palo Pinto County, Texas"
"117000","11069","0500000US48365","Panola County, Texas"
"236300","8118","0500000US48367","Parker County, Texas"
"110000","16253","0500000US48369","Parmer County, Texas"
"106000","12758","0500000US48371","Pecos County, Texas"
"125500","8151","0500000US48373","Polk County, Texas"
"97000","3433","0500000US48375","Potter County, Texas"
"77200","31260","0500000US48377","Presidio County, Texas"
"131100","16333","0500000US48379","Rains County, Texas"
"174100","3673","0500000US48381","Randall County, Texas"
"98300","24400","0500000US48383","Reagan County, Texas"
"146900","55601","0500000US48385","Real County, Texas"
"77900","6570","0500000US48387","Red River County, Texas"
"91600","18593","0500000US48389","Reeves County, Texas"
"85500","6019","0500000US48391","Refugio County, Texas"
"134200","42785","0500000US48393","Roberts County, Texas"
"121600","11029","0500000US48395","Robertson County, Texas"
"283000","7168","0500000US48397","Rockwall County, Texas"
"85200","7779","0500000US48399","Runnels County, Texas"
"131200","9713","0500000US48401","Rusk County, Texas"
"99900","13479","0500000US48403","Sabine County, Texas"
"75500","11372","0500000US48405","San Augustine County, Texas"
"126700","19294","0500000US48407","San Jacinto County, Texas"
"129400","7259","0500000US48409","San Patricio County, Texas"
"119400","9482","0500000US48411","San Saba County, Texas"
"80900","10873","0500000US48413","Schleicher County, Texas"
"87600","8831","0500000US48415","Scurry County, Texas"
"110000","27064","0500000US48417","Shackelford County, Texas"
"81800","6097","0500000US48419","Shelby County, Texas"
"93900","4518","0500000US48421","Sherman County, Texas"
"164200","3595","0500000US48423","Smith County, Texas"
"205800","21348","0500000US48425","Somervell County, Texas"
"76900","3654","0500000US48427","Starr County, Texas"
"81300","6908","0500000US48429","Stephens County, Texas"
"75000","19492","0500000US48431","Sterling County, Texas"
"53200","6044","0500000US48433","Stonewall County, Texas"
"101000","25352","0500000US48435","Sutton County, Texas"
"78600","8075","0500000US48437","Swisher County, Texas"
"209600","1676","0500000US48439","Tarrant County, Texas"
"137600","5151","0500000US48441","Taylor County, Texas"
"81400","19527","0500000US48443","Terrell County, Texas"
"78500","10212","0500000US48445","Terry County, Texas"
"58600","11093","0500000US48447","Throckmorton County, Texas"
"99900","6761","0500000US48449","Titus County, Texas"
"149700","4625","0500000US48451","Tom Green County, Texas"
"347700","3165","0500000US48453","Travis County, Texas"
"87500","7829","0500000US48455","Trinity County, Texas"
"91000","13027","0500000US48457","Tyler County, Texas"
"153800","8287","0500000US48459","Upshur County, Texas"
"78900","11506","0500000US48461","Upton County, Texas"
"103000","13457","0500000US48463","Uvalde County, Texas"
"105400","10386","0500000US48465","Val Verde County, Texas"
"152200","7891","0500000US48467","Van Zandt County, Texas"
"152900","5174","0500000US48469","Victoria County, Texas"
"160100","12082","0500000US48471","Walker County, Texas"
"222700","12473","0500000US48473","Waller County, Texas"
"98700","23782","0500000US48475","Ward County, Texas"
"193000","12731","0500000US48477","Washington County, Texas"
"135000","4793","0500000US48479","Webb County, Texas"
"148700","11274","0500000US48481","Wharton County, Texas"
"83600","10224","0500000US48483","Wheeler County, Texas"
"103200","3918","0500000US48485","Wichita County, Texas"
"73200","8016","0500000US48487","Wilbarger County, Texas"
"62100","4819","0500000US48489","Willacy County, Texas"
"282700","2755","0500000US48491","Williamson County, Texas"
"210600","13782","0500000US48493","Wilson County, Texas"
"82800","13319","0500000US48495","Winkler County, Texas"
"178200","10759","0500000US48497","Wise County, Texas"
"151400","9127","0500000US48499","Wood County, Texas"
"152900","28990","0500000US48501","Yoakum County, Texas"
"122100","13163","0500000US48503","Young County, Texas"
"88700","21000","0500000US48505","Zapata County, Texas"
"59400","10254","0500000US48507","Zavala County, Texas"
"209000","18891","0500000US49001","Beaver County, Utah"
"226200","6022","0500000US49003","Box Elder County, Utah"
"256400","4885","0500000US49005","Cache County, Utah"
"148600","7975","0500000US49007","Carbon County, Utah"
"152500","31742","0500000US49009","Daggett County, Utah"
"320100","4414","0500000US49011","Davis County, Utah"
"188300","4720","0500000US49013","Duchesne County, Utah"
"137400","8005","0500000US49015","Emery County, Utah"
"182500","16410","0500000US49017","Garfield County, Utah"
"287900","36053","0500000US49019","Grand County, Utah"
"231300","8590","0500000US49021","Iron County, Utah"
"250900","17367","0500000US49023","Juab County, Utah"
"239900","23002","0500000US49025","Kane County, Utah"
"166900","6475","0500000US49027","Millard County, Utah"
"417600","14268","0500000US49029","Morgan County, Utah"
"182400","30075","0500000US49031","Piute County, Utah"
"205300","45265","0500000US49033","Rich County, Utah"
"336100","2525","0500000US49035","Salt Lake County, Utah"
"128700","18685","0500000US49037","San Juan County, Utah"
"206800","10646","0500000US49039","Sanpete County, Utah"
"173600","9314","0500000US49041","Sevier County, Utah"
"678500","28197","0500000US49043","Summit County, Utah"
"236600","5066","0500000US49045","Tooele County, Utah"
"194000","11517","0500000US49047","Uintah County, Utah"
"336200","2647","0500000US49049","Utah County, Utah"
"452900","21108","0500000US49051","Wasatch County, Utah"
"306900","8535","0500000US49053","Washington County, Utah"
"228800","30290","0500000US49055","Wayne County, Utah"
"249100","3799","0500000US49057","Weber County, Utah"
"257100","6260","0500000US50001","Addison County, Vermont"
"210600","10237","0500000US50003","Bennington County, Vermont"
"172700","5355","0500000US50005","Caledonia County, Vermont"
"314200","6703","0500000US50007","Chittenden County, Vermont"
"137600","10383","0500000US50009","Essex County, Vermont"
"219200","7706","0500000US50011","Franklin County, Vermont"
"287200","16872","0500000US50013","Grand Isle County, Vermont"
"228200","8827","0500000US50015","Lamoille County, Vermont"
"196900","6497","0500000US50017","Orange County, Vermont"
"169400","3749","0500000US50019","Orleans County, Vermont"
"174800","4758","0500000US50021","Rutland County, Vermont"
"230400","5945","0500000US50023","Washington County, Vermont"
"217600","6775","0500000US50025","Windham County, Vermont"
"219500","7930","0500000US50027","Windsor County, Vermont"
"173700","8695","0500000US51001","Accomack County, Virginia"
"376000","11102","0500000US51003","Albemarle County, Virginia"
"121100","7848","0500000US51005","Alleghany County, Virginia"
"215600","8809","0500000US51007","Amelia County, Virginia"
"159900","4498","0500000US51009","Amherst County, Virginia"
"160600","7649","0500000US51011","Appomattox County, Virginia"
"731700","19322","0500000US51013","Arlington County, Virginia"
"219600","7700","0500000US51015","Augusta County, Virginia"
"168400","29702","0500000US51017","Bath County, Virginia"
"211600","7956","0500000US51019","Bedford County, Virginia"
"125600","36947","0500000US51021","Bland County, Virginia"
"230500","10272","0500000US51023","Botetourt County, Virginia"
"113600","9928","0500000US51025","Brunswick County, Virginia"
"69500","6640","0500000US51027","Buchanan County, Virginia"
"135600","10059","0500000US51029","Buckingham County, Virginia"
"159400","5442","0500000US51031","Campbell County, Virginia"
"218000","10747","0500000US51033","Caroline County, Virginia"
"112500","9248","0500000US51035","Carroll County, Virginia"
"168200","6139","0500000US51036","Charles City County, Virginia"
"121000","11793","0500000US51037","Charlotte County, Virginia"
"252600","3565","0500000US51041","Chesterfield County, Virginia"
"366100","18538","0500000US51043","Clarke County, Virginia"
"147900","28485","0500000US51045","Craig County, Virginia"
"310700","9785","0500000US51047","Culpeper County, Virginia"
"159600","10591","0500000US51049","Cumberland County, Virginia"
"81300","8070","0500000US51051","Dickenson County, Virginia"
"185200","9043","0500000US51053","Dinwiddie County, Virginia"
"196500","21631","0500000US51057","Essex County, Virginia"
"576700","3666","0500000US51059","Fairfax County, Virginia"
"420600","10003","0500000US51061","Fauquier County, Virginia"
"170000","12541","0500000US51063","Floyd County, Virginia"
"234500","8497","0500000US51065","Fluvanna County, Virginia"
"174600","7779","0500000US51067","Franklin County, Virginia"
"265700","5785","0500000US51069","Frederick County, Virginia"
"127800","8958","0500000US51071","Giles County, Virginia"
"230300","7221","0500000US51073","Gloucester County, Virginia"
"379200","26084","0500000US51075","Goochland County, Virginia"
"109800","6504","0500000US51077","Grayson County, Virginia"
"239100","14400","0500000US51079","Greene County, Virginia"
"120900","16472","0500000US51081","Greensville County, Virginia"
"118500","7155","0500000US51083","Halifax County, Virginia"
"288800","4791","0500000US51085","Hanover County, Virginia"
"253900","4623","0500000US51087","Henrico County, Virginia"
"97400","3846","0500000US51089","Henry County, Virginia"
"161000","19549","0500000US51091","Highland County, Virginia"
"280600","8701","0500000US51093","Isle of Wight County, Virginia"
"346100","7303","0500000US51095","James City County, Virginia"
"207400","15971","0500000US51097","King and Queen County, Virginia"
"315100","11540","0500000US51099","King George County, Virginia"
"205800","10081","0500000US51101","King William County, Virginia"
"236500","25165","0500000US51103","Lancaster County, Virginia"
"85500","6602","0500000US51105","Lee County, Virginia"
"534600","6152","0500000US51107","Loudoun County, Virginia"
"234700","10007","0500000US51109","Louisa County, Virginia"
"123900","14524","0500000US51111","Lunenburg County, Virginia"
"264100","14276","0500000US51113","Madison County, Virginia"
"265600","25909","0500000US51115","Mathews County, Virginia"
"148800","10156","0500000US51117","Mecklenburg County, Virginia"
"265500","23099","0500000US51119","Middlesex County, Virginia"
"230000","8162","0500000US51121","Montgomery County, Virginia"
"233400","20502","0500000US51125","Nelson County, Virginia"
"296700","14413","0500000US51127","New Kent County, Virginia"
"194000","30167","0500000US51131","Northampton County, Virginia"
"270900","23376","0500000US51133","Northumberland County, Virginia"
"151000","14773","0500000US51135","Nottoway County, Virginia"
"261000","14463","0500000US51137","Orange County, Virginia"
"167900","6148","0500000US51139","Page County, Virginia"
"123700","13051","0500000US51141","Patrick County, Virginia"
"125200","4851","0500000US51143","Pittsylvania County, Virginia"
"291300","10076","0500000US51145","Powhatan County, Virginia"
"162800","6305","0500000US51147","Prince Edward County, Virginia"
"219300","8307","0500000US51149","Prince George County, Virginia"
"390500","3330","0500000US51153","Prince William County, Virginia"
"156600","8024","0500000US51155","Pulaski County, Virginia"
"392600","40400","0500000US51157","Rappahannock County, Virginia"
"193700","18306","0500000US51159","Richmond County, Virginia"
"207300","4629","0500000US51161","Roanoke County, Virginia"
"206300","22153","0500000US51163","Rockbridge County, Virginia"
"217600","8310","0500000US51165","Rockingham County, Virginia"
"89200","7522","0500000US51167","Russell County, Virginia"
"106900","7828","0500000US51169","Scott County, Virginia"
"214900","8604","0500000US51171","Shenandoah County, Virginia"
"99500","6744","0500000US51173","Smyth County, Virginia"
"176600","11292","0500000US51175","Southampton County, Virginia"
"289200","3822","0500000US51177","Spotsylvania County, Virginia"
"356000","4114","0500000US51179","Stafford County, Virginia"
"201000","19890","0500000US51181","Surry County, Virginia"
"123200","12396","0500000US51183","Sussex County, Virginia"
"102600","7620","0500000US51185","Tazewell County, Virginia"
"251600","10302","0500000US51187","Warren County, Virginia"
"159000","4726","0500000US51191","Washington County, Virginia"
"201000","12741","0500000US51193","Westmoreland County, Virginia"
"87300","6107","0500000US51195","Wise County, Virginia"
"130000","9800","0500000US51197","Wythe County, Virginia"
"338200","6626","0500000US51199","York County, Virginia"
"572700","14805","0500000US51510","Alexandria city, Virginia"
"127900","13575","0500000US51520","Bristol city, Virginia"
"125700","15643","0500000US51530","Buena Vista city, Virginia"
"329100","15090","0500000US51540","Charlottesville city, Virginia"
"286000","4106","0500000US51550","Chesapeake city, Virginia"
"179200","8558","0500000US51570","Colonial Heights city, Virginia"
"70400","8293","0500000US51580","Covington city, Virginia"
"95500","4506","0500000US51590","Danville city, Virginia"
"121600","35235","0500000US51595","Emporia city, Virginia"
"587000","18709","0500000US51600","Fairfax city, Virginia"
"810900","39435","0500000US51610","Falls Church city, Virginia"
"179200","21274","0500000US51620","Franklin city, Virginia"
"376700","14440","0500000US51630","Fredericksburg city, Virginia"
"97400","9804","0500000US51640","Galax city, Virginia"
"188600","3684","0500000US51650","Hampton city, Virginia"
"220100","8408","0500000US51660","Harrisonburg city, Virginia"
"126100","11092","0500000US51670","Hopewell city, Virginia"
"235400","63617","0500000US51678","Lexington city, Virginia"
"162900","4445","0500000US51680","Lynchburg city, Virginia"
"338100","7855","0500000US51683","Manassas city, Virginia"
"299700","25861","0500000US51685","Manassas Park city, Virginia"
"79000","10301","0500000US51690","Martinsville city, Virginia"
"194700","3801","0500000US51700","Newport News city, Virginia"
"215800","3465","0500000US51710","Norfolk city, Virginia"
"79400","23772","0500000US51720","Norton city, Virginia"
"111800","5902","0500000US51730","Petersburg city, Virginia"
"344300","15213","0500000US51735","Poquoson city, Virginia"
"174200","3629","0500000US51740","Portsmouth city, Virginia"
"171000","12702","0500000US51750","Radford city, Virginia"
"244200","6658","0500000US51760","Richmond city, Virginia"
"134900","4080","0500000US51770","Roanoke city, Virginia"
"200000","9458","0500000US51775","Salem city, Virginia"
"171600","8897","0500000US51790","Staunton city, Virginia"
"265600","4432","0500000US51800","Suffolk city, Virginia"
"287400","2928","0500000US51810","Virginia Beach city, Virginia"
"183600","8773","0500000US51820","Waynesboro city, Virginia"
"334100","30996","0500000US51830","Williamsburg city, Virginia"
"247800","14146","0500000US51840","Winchester city, Virginia"
"159600","6119","0500000US53001","Adams County, Washington"
"211900","13290","0500000US53003","Asotin County, Washington"
"255000","5793","0500000US53005","Benton County, Washington"
"311900","16194","0500000US53007","Chelan County, Washington"
"267900","6799","0500000US53009","Clallam County, Washington"
"355000","2805","0500000US53011","Clark County, Washington"
"199600","26868","0500000US53013","Columbia County, Washington"
"245500","6571","0500000US53015","Cowlitz County, Washington"
"284900","9696","0500000US53017","Douglas County, Washington"
"183000","21379","0500000US53019","Ferry County, Washington"
"226500","8215","0500000US53021","Franklin County, Washington"
"152400","27554","0500000US53023","Garfield County, Washington"
"191600","6353","0500000US53025","Grant County, Washington"
"192600","8404","0500000US53027","Grays Harbor County, Washington"
"382900","7873","0500000US53029","Island County, Washington"
"362300","14374","0500000US53031","Jefferson County, Washington"
"601100","4451","0500000US53033","King County, Washington"
"362700","4967","0500000US53035","Kitsap County, Washington"
"315800","11640","0500000US53037","Kittitas County, Washington"
"281600","21999","0500000US53039","Klickitat County, Washington"
"231900","7337","0500000US53041","Lewis County, Washington"
"173000","8126","0500000US53043","Lincoln County, Washington"
"249100","9637","0500000US53045","Mason County, Washington"
"205300","14903","0500000US53047","Okanogan County, Washington"
"185600","10867","0500000US53049","Pacific County, Washington"
"243100","17503","0500000US53051","Pend Oreille County, Washington"
"336600","2274","0500000US53053","Pierce County, Washington"
"535200","18019","0500000US53055","San Juan County, Washington"
"341600","5679","0500000US53057","Skagit County, Washington"
"335600","20316","0500000US53059","Skamania County, Washington"
"440100","3466","0500000US53061","Snohomish County, Washington"
"245400","2933","0500000US53063","Spokane County, Washington"
"219500","7239","0500000US53065","Stevens County, Washington"
"315600","4506","0500000US53067","Thurston County, Washington"
"228600","21863","0500000US53069","Wahkiakum County, Washington"
"244400","9552","0500000US53071","Walla Walla County, Washington"
"369000","6402","0500000US53073","Whatcom County, Washington"
"230200","8735","0500000US53075","Whitman County, Washington"
"191400","5341","0500000US53077","Yakima County, Washington"
"103800","10657","0500000US54001","Barbour County, West Virginia"
"187400","5945","0500000US54003","Berkeley County, West Virginia"
"76700","4401","0500000US54005","Boone County, West Virginia"
"93700","8766","0500000US54007","Braxton County, West Virginia"
"97200","7559","0500000US54009","Brooke County, West Virginia"
"126900","6262","0500000US54011","Cabell County, West Virginia"
"100800","14804","0500000US54013","Calhoun County, West Virginia"
"86100","7497","0500000US54015","Clay County, West Virginia"
"124300","41642","0500000US54017","Doddridge County, West Virginia"
"95100","4582","0500000US54019","Fayette County, West Virginia"
"79900","10480","0500000US54021","Gilmer County, West Virginia"
"140900","17314","0500000US54023","Grant County, West Virginia"
"123000","9414","0500000US54025","Greenbrier County, West Virginia"
"155300","10001","0500000US54027","Hampshire County, West Virginia"
"94600","5004","0500000US54029","Hancock County, West Virginia"
"141500","12742","0500000US54031","Hardy County, West Virginia"
"123000","6440","0500000US54033","Harrison County, West Virginia"
"126100","10658","0500000US54035","Jackson County, West Virginia"
"261500","7858","0500000US54037","Jefferson County, West Virginia"
"115300","3384","0500000US54039","Kanawha County, West Virginia"
"108400","8913","0500000US54041","Lewis County, West Virginia"
